Branch Customer Nbr,Cust_Name,Vendor Nbr,Vendor Name,Sku,Invoice Number,Product Description 1,Product Description 2,Date,Sales Associate Name,Sales Manager Code,Ossalesman,Ordered Quantity,Net Sales,Fiscal Quarter,Quarter Week,Fiscal Year,State Code,Fiscal Month Name,Region,New Region,Named Owner,Training CAS,Pro CAS,CAE,Category,Top SE,TEP,BU
60737940,GLOBAL COMPUTER CORP               ,9458,IM LINK US                         ,ZH1618,609865311,LINK SERV PROVIDER MEMBERSHIP  ,                                   ,12/15/2019,JOHN MANCUSO                       ,Y2,7458,1,50,4,11,2019,NY,December ,Great Lakes,Northeast,#N/A,Klimek,Gorman,Trapp,IML,#N/A,#N/A,Mid Tier VAR East
60740861,NORTH SHORE DATA SERVICES INC      ,522U,INGRAM MICRO TRAINING - OTHER      ,RP6696,600344611,VEEAM CERTIFIED ENGINEER VMCE  ,3 DAY ONLINE INSTRUCTOR LED,12/15/2019,ASHLEY GEORGE                      ,Y2,B700,2,4200,4,11,2019,MA,December ,Northeast,Northeast,#N/A,Klimek,Gorman,Trapp,IMT,#N/A,#N/A,Mid Tier VAR East
60760811,OUR COMPUTER GUY INC               ,522U,INGRAM MICRO TRAINING - OTHER      ,8X7230,600344911,SONICWALL NETWORK SECURITY     ,ADVANCED ADMINISTRATION NSAA       ,12/15/2019,MOVED FROM VAR      AM             ,AM,MNLE,1,995,4,11,2019,NY,December ,Great Lakes,Northeast,#N/A,Klimek,Gorman,Trapp,IMT,#N/A,#N/A,SMB
60899690,FUTURE TECH ENTERPRISE  INC.       ,9458,IM LINK US                         ,ZH1618,600206911,LINK SERV PROVIDER MEMBERSHIP  ,                                   ,12/15/2019,ROBERT OSBORNE      Y2,Y2,7456,1,100,4,11,2019,NY,December ,Great Lakes,Northeast,#N/A,Klimek,Gorman,Trapp,IML,#N/A,#N/A,Mid Tier VAR East
60931211,CONNECTED TECHNOLOGY LLC           ,706U,IM EXPERT SERVICES                 ,UV4978,609107411,PEN ASSESSMENT BASE WITH 1IP,                                   ,12/15/2019,JOHN MANCUSO                       ,Y2,9009,1,4995,4,11,2019,NY,December ,Great Lakes,Northeast,#N/A,Klimek,Gorman,Trapp,IME,#N/A,#N/A,Mid Tier VAR East
70045122,STAPLES CONTRACT & COMMERCIAL INC  ,9458,IM LINK US                         ,RD1459,70M5KM311,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,12/15/2019,GLENN BUCHHEIT      93,93,6001,1,472.22,4,11,2019,MA,December ,Northeast,Northeast,Matthew Gorman,Klimek,Gorman,Trapp,IML,#N/A,#N/A,DCM
70045122,STAPLES CONTRACT & COMMERCIAL INC  ,9458,IM LINK US                         ,RD1459,70M5KM511,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,12/15/2019,GLENN BUCHHEIT      93,93,6001,1,18.89,4,11,2019,MA,December ,Northeast,Northeast,Matthew Gorman,Klimek,Gorman,Trapp,IML,#N/A,#N/A,DCM
70049096,LEAPFROG SERVICES INC              ,9458,IM LINK US                         ,RD1459,708136411,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,12/15/2019,DAVID JOHNSON                      ,S7,V722,1,307.51,4,11,2019,GA,December ,Southeast,Southeast,#N/A,Klimek,Bugenhagen,Gould,IML,#N/A,#N/A,UCC
70188802,UNIFIED TECH USA LLC               ,9458,IM LINK US                         ,ZH1618,708075111,LINK SERV PROVIDER MEMBERSHIP  ,                                   ,12/15/2019,PAUL GANZENMULLER   Y2,Y2,V450,1,50,4,11,2019,FL,December ,Southeast,Southeast,Carmen McCarthy,Klimek,Bugenhagen,Gould,IML,#N/A,#N/A,Mid Tier VAR East
70200420,MODCOMP INC                        ,9458,IM LINK US                         ,ZH1618,708075911,LINK SERV PROVIDER MEMBERSHIP  ,                                   ,12/15/2019,FRAN JAYNE          CA             ,CA,3516,1,50,4,11,2019,FL,December ,Southeast,Southeast,#N/A,Klimek,Bugenhagen,Gould,IML,#N/A,Pat Smith,ACD
70334026,I TECH SUPPORT INC                 ,9458,IM LINK US                         ,ZH1618,708076311,LINK SERV PROVIDER MEMBERSHIP  ,                                   ,12/15/2019,WARREN BOUCHANE     TB             ,TB,3243,1,50,4,11,2019,FL,December ,Southeast,Southeast,#N/A,Klimek,Bugenhagen,Gould,IML,#N/A,#N/A,Cisco
70447581,ICV SOLUTIONS INC                  ,9458,IM LINK US                         ,ZH1618,708076711,LINK SERV PROVIDER MEMBERSHIP  ,                                   ,12/15/2019,PAUL GANZENMULLER   Y2,Y2,V450,1,50,4,11,2019,TN,December ,Southeast,Southeast,Brad Banas,Klimek,Bugenhagen,Gould,IML,#N/A,#N/A,Mid Tier VAR East
70544172,FAST LANE CONSULTING AND EDUCATION ,526U,INGRAM MICRO TRAINING - VMWARE     ,8K1421,708266911,VMWARE VSPHERE INSTALL CONFIG  ,MANAGE V6.5,12/15/2019,PROF TRAINING & SERVICES0-TAP,C6,9009,2,4125,4,11,2019,NC,December ,Southeast,Southeast,#N/A,Klimek,Bugenhagen,Gould,IMT,#N/A,#N/A,PTS
70633002,INSIGHT GLOBAL LLC                 ,9458,IM LINK US                         ,ZH1618,708025711,LINK SERV PROVIDER MEMBERSHIP  ,                                   ,12/15/2019,NEW ACCOUNTS 2016 (NM16) AM,AM,MNLE,1,300,4,11,2019,GA,December ,Southeast,Southeast,#N/A,Klimek,Bugenhagen,Gould,IML,#N/A,#N/A,SMB
70719241,METRIX SOLUTIONS LLC               ,9458,IM LINK US                         ,ZH1618,708212911,LINK SERV PROVIDER MEMBERSHIP  ,                                   ,12/15/2019,BETH SPINA          TB             ,TB,2218,1,100,4,11,2019,MS,December ,Southeast,Southeast,#N/A,Klimek,Bugenhagen,Gould,IML,#N/A,#N/A,Cisco
70752271,PURE TECHNOLOGY INC                ,9458,IM LINK US                         ,ZH1618,708213611,LINK SERV PROVIDER MEMBERSHIP  ,                                   ,12/15/2019,MAN BU MOVES OCT 17,AF,MNLW,1,100,4,11,2019,CO,December ,West,West,#N/A,Lipovsky,Bachulak,Barish,IML,#N/A,#N/A,SMB
70910090,BAILEY COMPUTING TECHNOLOGIES INC  ,9458,IM LINK US                         ,RD1460,708222511,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,12/15/2019,WARREN BOUCHANE     TB             ,TB,MATG,1,5060,4,11,2019,TN,December ,Southeast,Southeast,Jonathan Klimek,Klimek,Bugenhagen,Gould,IML,0,#N/A,Cisco
10001629,TECHNOLOGY INTEGRATION GROUP       ,526U,INGRAM MICRO TRAINING - VMWARE     ,2JP489,102566911,VMWARE CLOUD AUTOMATION        ,DESIGN AND DEPLOY V7.1 OE,12/14/2019,KELLY RUCKER                       ,K5,1568,1,3550,4,11,2019,CA,December ,West,West,Jennifer Barish,Lipovsky,Bachulak,Barish,IMT,Bernie Franczak,Bernie Franczak,Mid Tier VAR West
10001629,TECHNOLOGY INTEGRATION GROUP       ,526U,INGRAM MICRO TRAINING - VMWARE     ,2JP478,102566911,VMWARE VREALIZE AUTOMATION     ,INSTALL CONFIGURE MANAGE V7.3-OE,12/14/2019,KELLY RUCKER                       ,K5,1568,1,3250,4,11,2019,CA,December ,West,West,Jennifer Barish,Lipovsky,Bachulak,Barish,IMT,Bernie Franczak,Bernie Franczak,Mid Tier VAR West
14531451,IT1SOURCE LLC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,14D35VZ11,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,TEAM  643           J2,J2,DCOM,1,600,4,11,2019,AZ,December ,West,West,Jennifer Barish,Lipovsky,Bachulak,Barish,IMDS,Bernie Franczak,Bernie Franczak,Major Accounts
14934871,FIELDS CONSULTING GROUP INC        ,9458,IM LINK US                         ,RD1462,145470111,IM LINK SUPPORT REQUEST        ,MINIMUM 2 HOURS SERVICE,12/14/2019,MIKE BENNETT HUGHES                ,AS,9009,1,472.5,4,11,2019,AZ,December ,West,West,Justin Bachulak,Lipovsky,Bachulak,Barish,IML,0,#N/A,SMB
30290602,IT TECHDIRECT LLC                  ,9458,IM LINK US                         ,RD1460,309059211,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,12/14/2019,JEFFREY WIZA                       ,AS,9009,1,230,4,11,2019,MD,December ,Southeast,Mid-Atlantic,Eric McKinley,Klimek,Bugenhagen,McKinley,IML,0,#N/A,SMB
30290602,IT TECHDIRECT LLC                  ,9458,IM LINK US                         ,RD1460,309059711,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,12/14/2019,JEFFREY WIZA                       ,AS,9009,1,162.5,4,11,2019,MD,December ,Southeast,Mid-Atlantic,Eric McKinley,Klimek,Bugenhagen,McKinley,IML,0,#N/A,SMB
30485182,MOBLTY INC                         ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,308968811,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,CHRISTIE MATTES     J4,J4,V252,1,4620,4,11,2019,NJ,December ,Northeast,Northeast,Renee Iovieno,Klimek,Gorman,Trapp,IMDS,0,#N/A,ProAV
30485182,MOBLTY INC                         ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,308968111,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,CHRISTIE MATTES     J4,J4,V252,1,1360,4,11,2019,NJ,December ,Northeast,Northeast,Renee Iovieno,Klimek,Gorman,Trapp,IMDS,0,#N/A,ProAV
30485182,MOBLTY INC                         ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,308968211,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,CHRISTIE MATTES     J4,J4,V252,1,625,4,11,2019,NJ,December ,Northeast,Northeast,Renee Iovieno,Klimek,Gorman,Trapp,IMDS,0,#N/A,ProAV
30485182,MOBLTY INC                         ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,308968311,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,CHRISTIE MATTES     J4,J4,V252,1,337.5,4,11,2019,NJ,December ,Northeast,Northeast,Renee Iovieno,Klimek,Gorman,Trapp,IMDS,0,#N/A,ProAV
30985160,MANAGED BUSINESS COMMUNICATIONS INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,308885911,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,MATTHEW MUNN        TB             ,TB,2218,1,2968.75,4,11,2019,NJ,December ,Northeast,Northeast,Jay Loeffler,Klimek,Gorman,Trapp,IMDS,0,#N/A,Cisco
40021777,VIRTUAL TECHNOLOGIES GROUP  INC.   ,522U,INGRAM MICRO TRAINING - OTHER      ,RP6696,400100411,VEEAM CERTIFIED ENGINEER VMCE  ,3 DAY ONLINE INSTRUCTOR LED,12/14/2019,JOHN MANCUSO                       ,Y2,B700,1,1500,4,11,2019,OH,December ,Great Lakes,Great Lakes,Renee Iovieno,Genco,Gorman,Beach,IMT,#N/A,#N/A,Mid Tier VAR East
40127976,AKTION ASSOCIATES INC              ,164Y,INGRAM MICRO TRAINING HP           ,2JP781,400244811,BUILDING HPE DATA CENTER       ,SOLUTIONS-01098484,12/14/2019,CRAIG CIPOLLA                      ,Y2,B700,1,2250,4,11,2019,OH,December ,Great Lakes,Great Lakes,Renee Iovieno,Genco,Gorman,Beach,IMT,0,Miller,Mid Tier VAR East
40214876,CCS TECHNOLOGY GROUP LLC           ,9458,IM LINK US                         ,RD1459,409912611,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,12/14/2019,JAMES MAASS         AS             ,AS,7315,1,261.26,4,11,2019,IL,December ,Midwest,Great Lakes,Renee Iovieno,Genco,Gorman,Beach,IML,0,#N/A,SMB
41171531,ISG TECHNOLOGY LLC                 ,9458,IM LINK US                         ,RD1460,416656411,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,12/14/2019,RACHEL SCHMITZ      Y2,Y2,7456,1,263.75,4,11,2019,KS,December ,Midwest,North Central,Marijeanne Bugenhagen,Genco,Bugenhagen,McKinley,IML,Cort Thomas,Cort Thomas,Mid Tier VAR East
41179412,CAREWORKS TECHNOLOGIES LTD         ,9458,IM LINK US                         ,RD1460,416344811,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,12/14/2019,CORE BASE                          ,AM,MNLE,1,665,4,11,2019,OH,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IML,#N/A,#N/A,SMB
41357562,STANLEY CONVERGENT SECURITY SOL INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,41LMP8K11,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,DAVID VOGEL                        ,J6,KSMA,1,4180,4,11,2019,IN,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IMDS,#N/A,Tom Jones,Physical Security
41357562,STANLEY CONVERGENT SECURITY SOL INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,41LMP9111,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,DAVID VOGEL                        ,J6,KSMA,1,4180,4,11,2019,IN,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IMDS,#N/A,Tom Jones,Physical Security
41357562,STANLEY CONVERGENT SECURITY SOL INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,41LMQ8Y11,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,DAVID VOGEL                        ,J6,KSMA,1,4180,4,11,2019,IN,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IMDS,#N/A,Tom Jones,Physical Security
41357562,STANLEY CONVERGENT SECURITY SOL INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,41LMQ8Z11,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,DAVID VOGEL                        ,J6,KSMA,1,1980,4,11,2019,IN,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IMDS,#N/A,Tom Jones,Physical Security
41357562,STANLEY CONVERGENT SECURITY SOL INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,41LMQ9411,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,DAVID VOGEL                        ,J6,KSMA,1,1980,4,11,2019,IN,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IMDS,#N/A,Tom Jones,Physical Security
41357562,STANLEY CONVERGENT SECURITY SOL INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,41LMQ9Q11,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,DAVID VOGEL                        ,J6,KSMA,1,225,4,11,2019,IN,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IMDS,#N/A,Tom Jones,Physical Security
41357562,STANLEY CONVERGENT SECURITY SOL INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,41LMQ9V11,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,DAVID VOGEL                        ,J6,KSMA,1,225,4,11,2019,IN,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IMDS,#N/A,Tom Jones,Physical Security
41357562,STANLEY CONVERGENT SECURITY SOL INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,41LMQB711,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,DAVID VOGEL                        ,J6,KSMA,1,225,4,11,2019,IN,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IMDS,#N/A,Tom Jones,Physical Security
41357562,STANLEY CONVERGENT SECURITY SOL INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,41LMQB911,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,DAVID VOGEL                        ,J6,KSMA,1,225,4,11,2019,IN,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IMDS,#N/A,Tom Jones,Physical Security
41357562,STANLEY CONVERGENT SECURITY SOL INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,41LMQBD11,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,DAVID VOGEL                        ,J6,KSMA,1,225,4,11,2019,IN,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IMDS,#N/A,Tom Jones,Physical Security
41357562,STANLEY CONVERGENT SECURITY SOL INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,41LMQBG11,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,DAVID VOGEL                        ,J6,KSMA,1,225,4,11,2019,IN,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IMDS,#N/A,Tom Jones,Physical Security
41357562,STANLEY CONVERGENT SECURITY SOL INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,41LMQBJ11,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,DAVID VOGEL                        ,J6,KSMA,1,225,4,11,2019,IN,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IMDS,#N/A,Tom Jones,Physical Security
41357562,STANLEY CONVERGENT SECURITY SOL INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,41LMQBR11,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,DAVID VOGEL                        ,J6,KSMA,1,225,4,11,2019,IN,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IMDS,#N/A,Tom Jones,Physical Security
41357562,STANLEY CONVERGENT SECURITY SOL INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,41LMQCY11,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,DAVID VOGEL                        ,J6,KSMA,1,225,4,11,2019,IN,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IMDS,#N/A,Tom Jones,Physical Security
41357562,STANLEY CONVERGENT SECURITY SOL INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,41LMQD111,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,DAVID VOGEL                        ,J6,KSMA,1,225,4,11,2019,IN,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IMDS,#N/A,Tom Jones,Physical Security
41357562,STANLEY CONVERGENT SECURITY SOL INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,41LMQD211,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,DAVID VOGEL                        ,J6,KSMA,1,225,4,11,2019,IN,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IMDS,#N/A,Tom Jones,Physical Security
41357562,STANLEY CONVERGENT SECURITY SOL INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,41LMQD711,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,DAVID VOGEL                        ,J6,KSMA,1,225,4,11,2019,IN,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IMDS,#N/A,Tom Jones,Physical Security
41357562,STANLEY CONVERGENT SECURITY SOL INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,41LMQD811,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,DAVID VOGEL                        ,J6,KSMA,1,225,4,11,2019,IN,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IMDS,#N/A,Tom Jones,Physical Security
41357562,STANLEY CONVERGENT SECURITY SOL INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,41LMQDC11,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,DAVID VOGEL                        ,J6,KSMA,1,225,4,11,2019,IN,December ,Great Lakes,Great Lakes,#N/A,Genco,Gorman,Beach,IMDS,#N/A,Tom Jones,Physical Security
41486097,DATA STRATEGY LLC                  ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,416405111,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,STEVE KAZMIERCZAK   TB             ,TB,3243,1,77705,4,11,2019,MI,December ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IMDS,#N/A,#N/A,Cisco
41486097,DATA STRATEGY LLC                  ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,416404611,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,STEVE KAZMIERCZAK   TB             ,TB,3243,1,4555,4,11,2019,MI,December ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IMDS,#N/A,#N/A,Cisco
43403392,STRATEGIC HARDWARE LLC             ,164Y,INGRAM MICRO TRAINING HP           ,2JP781,434898211,BUILDING HPE DATA CENTER       ,SOLUTIONS-01098484,12/14/2019,MICHAEL TALIERCIO   PT             ,PT,9009,1,2625,4,11,2019,WA,December ,West,West,#N/A,Lipovsky,Bachulak,Barish,IMT,#N/A,#N/A,Promark
43403482,CDW LOGISTICS  INC.                ,522U,INGRAM MICRO TRAINING - OTHER      ,RP6696,434898311,VEEAM CERTIFIED ENGINEER VMCE  ,3 DAY ONLINE INSTRUCTOR LED,12/14/2019,NATHAN WYSOCKI      PT             ,PT,9009,1,2100,4,11,2019,IL,December ,Midwest,Great Lakes,Matthew Gorman,Genco,Gorman,Beach,IMT,0,#N/A,Promark
60373106,SYSTEMS MANAGEMENT PLANNING INC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,609675211,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,TEAM 641    J2,J2,V250,1,1560,4,11,2019,NY,December ,Great Lakes,Northeast,Brad Banas,Klimek,Gorman,Trapp,IMDS,Tom Norman,Tom Norman,Major Accounts
60799280,WORLDCOM EXCHANGE INC              ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,609697311,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,12/14/2019,ANTHONY VALVO       CA             ,CA,7468,1,1995,4,11,2019,NH,December ,Northeast,Northeast,Gregory Trapp,Klimek,Gorman,Trapp,IMDS,0,Nick Vermiglio,ACD
10001629,TECHNOLOGY INTEGRATION GROUP       ,526U,INGRAM MICRO TRAINING - VMWARE     ,8K1421,102488211,VMWARE VSPHERE INSTALL CONFIG  ,MANAGE V6.5,12/13/2019,KELLY RUCKER                       ,K5,1568,1,4450,4,11,2019,CA,December ,West,West,Jennifer Barish,Lipovsky,Bachulak,Barish,IMT,Bernie Franczak,Bernie Franczak,Mid Tier VAR West
